Id;Title;Year;Budget;UnivName;UnivZIP;State
1500890;Modular Representation Theory and Geometric Langlands Duality;2015;191790.0;Louisiana State University & Agricultural and Mechanical College;708032701;LA
1500893;Asymptotic Analysis of Partial Differential Equations and Systems with Emphasis on Boundary Layers;2015;29830.0;University of Chicago;606375418;IL
1500897;INSTABILITIES IN DYNAMICAL SYSTEMS;2015;130000.0;University of Chicago;606375418;IL
1500900;Toward and Improved Understanding and Parameterization of the Stable Atomospheric Boundary Layer;2015;248151.0;Marquette University;532011881;WI
1500903;Thin-Film Compound Semiconductor Photovoltaics;2015;6600.0;Materials Research Society;150867573;PA
1500905;DISSERTATION RESEARCH: Biome conservatism in Neotropical plant diversification? A case study in Bignoniaceae;2015;20086.0;University of Washington;981950001;WA
1500906;Descriptive set-theoretic graph theory and applications;2015;153809.0;Carnegie-Mellon University;152133815;PA
1500907;BRIGE: A Fully Distributed Multi-Agent System Based Energy Management Solution for Microgrids;2014;44898.0;Lehigh University;180153005;PA
1500911;DISSERTATION RESEARCH: Consequences of sympatry and allopatry for variation in reproductive genes of Drosophila pseudoobscura;2015;20143.0;Indiana University;474013654;IN
1500915;Great Plains Operator Theory Symposium 2015;2015;50000.0;Purdue University;479072114;IN
1500916;Topics in Fluid dynamics with free boundaries, and Kinetic theory;2015;177285.0;University of Pennsylvania;191046205;PA
1500917;Dissertation Research: Linking coexistence at local and regional scales by assessing a dormancy-dispersal tradeoff;2015;20928.0;Cornell University;148502820;NY
1500919;DISSERTATION RESEARCH: Effect of niche conservation versus niche evolution on diversification rate in the Neotropical plant genus Citharexylum (Verbenaceae);2015;20085.0;University of Washington;981950001;WA
1500920;Model Theory, Difference/Differential Equations, and Applications;2015;34999.0;University of California-Berkeley;947045940;CA
1500922;Noncommutative Multivariable Operator Theory;2015;116071.0;University of Texas at San Antonio;782491644;TX
1500925;Existence of Solutions to Hyperbolic Differential Equations in Mathematical Physics;2015;199998.0;Johns Hopkins University;212182608;MD
1500926;Annual Spring Institute on Noncommutative Geometry and Operator Algebras (NCGOA) 2015;2015;38200.0;Vanderbilt University;372350002;TN
1500931;Methane release from thermokarst lakes: Thresholds and feedbacks in the lake to watershed hydrology-permafrost system;2015;2086836.0;University of Alaska Fairbanks Campus;997757880;AK
1500933;DISSERTATION RESEARCH: Hybrid zone formation and comparative genomic divergences in South American lizards (Iguania: Liolaemidae);2015;16304.0;University of Washington;981950001;WA
1500939;Conference on Recent Developments in Continuum Mechanics and Partial Differential Equations;2015;18250.0;University of Nebraska-Lincoln;685031435;NE
1500943;Invariant objects in dynamical systems: Analysis and numerics;2015;250000.0;Georgia Tech Research Corporation;303320420;GA
1500944;Anti-Concentration, Random Structures, and Sumsets;2015;150000.0;Yale University;065208327;CT
1500947;Measure Theory and Geometric Topology in Dynamics;2015;200920.0;Pennsylvania State Univ University Park;168027000;PA
1500949;Combinatorics and geometry of mutations;2015;150000.0;North Carolina State University;276957514;NC
1500951;Harmonic Maps between Hyperbolic Spaces, Realizing Number Fields as Invariant Trace Fields, and Constructing Surface Subgroups in Hyperbolic Groups;2015;279889.0;California Institute of Technology;911250600;CA
1500952;RUI: Spectral Theory and Geometric Analysis in Several Complex Variables;2015;118066.0;Rutgers University Camden;081021400;NJ
1500954;Lefschetz Fibrations, Mapping Tori, and Dynamics on Moduli Spaces of Objects;2015;206807.0;Massachusetts Institute of Technology;021394301;MA
1500958;Topics in Harmonic Analysis: Interplay between Time-Frequency Analysis, Additive Combinatorics and Partial Differential Equations;2015;179537.0;Purdue University;479072114;IN
1500963;DISSERTATION RESEARCH: Evolution of Angiosperm Seed Development: perspectives from Nymphaea thermarum (Nymphaeales);2015;21772.0;Harvard University;021385366;MA
1500965;Renormalization in piecewise isometric dynamical systems;2015;115340.0;CUNY City College;100319101;NY
1500966;Enumeration Problems in Algebraic Geometry and Representation Theory;2015;100000.0;George Mason University;220304422;VA
1500974;Descriptive set theory and recursion theory;2015;109090.0;University of California-Los Angeles;900951406;CA
1500976;Model Theory and Difference Algebra;2015;103389.0;CUNY City College;100319101;NY
1500977;Topics in Automorphic Forms;2015;201600.0;Boston College;024673800;MA
1500982;Workshop Travel to Study Analysis and Geometry in Metric Spaces;2015;47840.0;Kenyon College;430229623;OH
1500984;Direct and Inverse Problems for Cardinality Questions in Additive Combinatorics;2015;72538.0;University of Rochester;146270140;NY
1500987;Topological and algebraic combinatorics of posets and stratified spaces;2015;140000.0;North Carolina State University;276957514;NC
1500991;Twenty-Eighth Cumberland Conference on Combinatorics, Graph Theory, and Computing;2015;15000.0;University of South Carolina at Columbia;292080001;SC
1500997;DISSERTATION RESEARCH: Highly unsaturated fatty acid transfer from aquatic to terrestrial food webs;2015;20151.0;Cornell University;148502820;NY
1500998;Deformation/rigidity theory in von Neumann algebras and ergodic theory;2015;148439.0;Vanderbilt University;372350002;TN
1501000;Hydrodynamics of Liquid Crystals and Extremum Problems for Eigenvalues;2015;250000.0;New York University;100121019;NY
1501001;Questions on Algebraic Operads and Related Structures;2015;160001.0;Temple University;191405104;PA
1501004;Nonlinear Elliptic Equations and Systems and Applications;2015;259038.0;Rutgers University New Brunswick;088543925;NJ
1501007;Variational Problems and Dynamics;2015;200964.0;Rutgers University New Brunswick;088543925;NJ
1501012;DISSERTATION RESEARCH: The effects of multi-species interactions on the community structure of parasites;2015;16293.0;Princeton University;085442020;NJ
1501013;Summer Symposium in Real Analysis 39;2015;19390.0;Saint Olaf College;550571098;MN
1501019;Weak Turbulence;2015;200000.0;New York University;100121019;NY
1501020;UNC PDE Mini-Schools;2015;49000.0;University of North Carolina at Chapel Hill;275991350;NC
1501024;Function theory in CR geometry and partial differential equations;2015;118348.0;Purdue University;479072114;IN
1501031;Boundary Problems in the Boltzmann theory;2015;118245.0;University of Wisconsin-Madison;537151218;WI
1501036;Treeable Equivalence Relations and the Use of Probability Groups in Arithmetic Combinatorics;2015;85520.0;University of Illinois at Urbana-Champaign;618207473;IL
1501039;Graduate Student Topology and Geometry Conference;2015;76952.0;University of Illinois at Urbana-Champaign;618207473;IL
1501041;Research in Harmonic Analysis and Partial Differential Equations;2015;246817.0;University of Illinois at Urbana-Champaign;618207473;IL
1501044;Biologically-Inspired Robust Adaptive Dynamic Programming for Continuous-Time Stochastic Systems;2015;300619.0;New York University;100121019;NY
1501047;Representation Theory and Moduli Spaces;2015;106099.0;Brown University;029129002;RI
1501049;Inverse Problems: Visibility and Invisibility;2015;124313.0;Northeastern University;021155005;MA
1501052;Dimer systems with gaps and their connections with statistical physics, plane partitions, and alternating sign matrices;2015;140000.0;Indiana University;474013654;IN
1501059;Polytopes in Combinatorics and Algebra;2015;170000.0;Cornell University;148502820;NY
1501062;Workshop in Analysis and Probability;2015;159553.0;Texas A&M University Main Campus;778454375;TX
1501064;The p-adic geometry of Shimura varieties and applications to the Langlands program;2015;159469.0;Princeton University;085442020;NJ
1501066;International Conference on Harmonic Analysis and Its Applications;2015;49704.0;CUNY Queensborough Community College;113641497;NY
1501067;Free Boundary Problems and Other Partial Differential Equations;2015;180000.0;University of Maryland College Park;207425141;MD
1501073;Wabash Seminar and Miniconference;2015;30762.0;University of Illinois at Urbana-Champaign;618207473;IL
1501074;Dynamical Systems and Ergodic Theory Conference;2015;45400.0;University of Alabama at Birmingham;352940001;AL
1501076;GeoTech Consortium of Western New York: Get the GIST (Geospatial Information Science Technology) Certificate;2015;199838.0;Monroe Community College;146235780;NY
1501083;Automorphic Forms and L-functions: P-adic Aspects and Applications;2015;135000.0;University of North Carolina at Chapel Hill;275991350;NC
1501085;Topics in Algebraic Geometry;2015;224000.0;University of Illinois at Chicago;606124305;IL
1501094;Geometric Methods in Representation Theory;2015;170000.0;University of North Carolina at Chapel Hill;275991350;NC
1501095;Rigidity Phenomena of Higher Rank Actions;2015;107853.0;Pennsylvania State Univ University Park;168027000;PA
1501096;RUI: Cirrus Ice Crystal Surface Structure and Kinetics at the Nanoscale;2015;134820.0;The College of New Jersey;086280718;NJ
1501097;DISSERTATION RESEARCH: Geographic complexity in the recovery of terrestrial vertebrate assemblages from mass extinction;2015;15878.0;University of Washington;981950001;WA
1501102;CAREER: Test Ideals and the Geometry of Projective Varieties in Positive Characteristic;2014;331495.0;University of Utah;841128930;UT
1501103;Operator algebras between theory and application;2015;201153.0;University of Illinois at Urbana-Champaign;618207473;IL
1501104;Classification of C*-algebras, Flow Equivalence of Shift Spaces, and Graphs and Leavitt Path Algebras;2015;40610.0;University of Louisiana at Lafayette;705032701;LA
1501105;Supply Chain Management and Manufacturing Program;2015;199992.0;Dallas County Community College Dist Cedar Valley College;751343705;TX
1501110;DISSERTATION RESEARCH: Do tradeoffs between water use efficiency and growth explain plant community response to nitrogen deposition?;2015;19749.0;University of California-Riverside;925211000;CA
1501113;Collaborative Research: Electrochemical Reduction of CO2 to Small Organic Fuels on Encapsulated Metal Catalysts in Gas Diffusion Electrode Environment;2014;25739.0;Iowa State University;500112207;IA
1501115;FRG: Collaborative Research: Birational Geometry and Singularities in Zero and Positive Characteristic;2014;191391.0;University of Utah;841128930;UT
1501116;Subfactors, planar algebras, knots and graphs;2015;104917.0;Loyola University of Chicago;606601537;IL
1501124;Selective Electrocatalytic Oxidation of Biorenewable Polyols over Bimetal Catalysts;2014;149974.0;Iowa State University;500112207;IA
1501126;Conference on Ergodic Theory and Combinatorics;2015;40000.0;University of Memphis;381523370;TN
1501131;DISSERTATION RESEARCH: Investigating the genomic structure of speciation: a comparative approach using wagtails (Aves: Motacilla);2015;16380.0;University of Washington;981950001;WA
1501133;DISSERTATION RESEARCH: The effects of changing rainfall patterns on nitrogen cycling and leaching losses in agroecosystems;2015;16536.0;Stanford University;943041212;CA
1501134;DISSERTATION RESEARCH: Comparative Phylogeography and Thermal Ecology of Puerto Rican Anoles;2015;16380.0;University of Washington;981950001;WA
1501137;Rocky Mountain Mathematics Consortium Summer School: The Structure of C*-Algebras;2015;35213.0;University of Wyoming;820712000;WY
1501144;Structure of crossed products by amenable groups and classification of group actions;2015;120000.0;University of Oregon Eugene;974035219;OR
1501146;Geometric and Cohomological Invariants in Modular Representation Theory;2015;239883.0;University of Washington;981950001;WA
1501147;Engineered for Success: Engineering Technician Training for Rural Arizona;2016;855350.0;Yavapai College;863013220;AZ
1501148;DISSERTATION RESEARCH: The molecular basis of convergent innovations: co-option or independent origin of regulatory modules?;2015;19337.0;University of California-Davis;956186134;CA
1501152;PostDoctoral Research Fellowship;2015;150000.0;Mooney Connor R;100279998;NY
1501158;Workshop Proposal: Integrating Citizen Science into the STEM Learning Ecosystem;2015;49470.0;Schoodic Institute at Acadia National Park;046930277;ME
1501159;DISSERTATION RESEARCH: A hypothesis test for cryptic northern refugia in bitternut and shagbark hickory, with implications for migration and adaptation;2015;18250.0;University of Michigan Ann Arbor;481091274;MI
1501160;International Conference in Homological Algebra;2015;22000.0;Georgia Southern University Research and Service Foundation, Inc;304588005;GA
